carat,cut,color,clarity,depth,table,price,x,y,z,preis_log10,volume,price_high
0.3,Very Good,G,VS1,60.2,62,565,4.3,4.31,2.59,2.7520484478194387,48.00046999999999,FALSE
0.3,Good,G,VS1,63.3,56,565,4.28,4.31,2.72,2.7520484478194387,50.175296,FALSE
0.3,Very Good,G,VS1,62,60,565,4.27,4.31,2.66,2.7520484478194387,48.953841999999995,FALSE
0.3,Ideal,F,VS2,62.4,57,565,4.29,4.33,2.69,2.7520484478194387,49.968633000000004,FALSE
0.3,Very Good,G,VS1,60.8,61,565,4.31,4.34,2.63,2.7520484478194387,49.19520199999999,FALSE
0.27,Very Good,G,VVS1,60.1,58,566,4.21,4.23,2.53,2.7528164311882715,45.054999,FALSE
0.27,Very Good,G,VVS1,62.9,55,566,4.12,4.15,2.6,2.7528164311882715,44.454800000000006,FALSE
0.27,Very Good,G,VVS1,61,56,566,4.21,4.25,2.57,2.7528164311882715,45.98372499999999,FALSE
0.27,Very Good,G,VVS1,62.9,55,566,4.13,4.15,2.6,2.7528164311882715,44.56270000000001,FALSE
0.27,Very Good,G,IF,60.8,57,566,4.2,4.22,2.56,2.7528164311882715,45.37344,FALSE
0.27,Ideal,G,VVS2,60.8,57,566,4.18,4.2,2.54,2.7528164311882715,44.592240000000004,FALSE
0.27,Ideal,H,IF,61.6,56,566,4.18,4.21,2.58,2.7528164311882715,45.402324,FALSE
0.27,Ideal,G,IF,61.6,57,566,4.18,4.21,2.58,2.7528164311882715,45.402324,FALSE
0.35,Premium,H,SI2,61.6,58,566,4.54,4.49,2.78,2.7528164311882715,56.669188000000005,FALSE
0.38,Very Good,J,VS2,60.5,60,566,4.64,4.68,2.82,2.7528164311882715,61.23686399999998,FALSE
0.3,Very Good,I,SI1,61.2,58,405,4.28,4.31,2.63,2.6074550232146687,48.515083999999995,FALSE
0.3,Ideal,G,SI2,60.6,56,405,4.35,4.4,2.65,2.6074550232146687,50.721,FALSE
0.31,Very Good,I,VS2,59.3,59,406,4.38,4.42,2.61,2.6085260335771943,50.528556,FALSE
0.3,Very Good,I,VS2,60.7,56,407,4.32,4.34,2.63,2.60959440922522,49.309343999999996,FALSE
0.25,Very Good,G,VS2,61.9,57,407,4.05,4.08,2.51,2.60959440922522,41.47524,FALSE
0.25,Very Good,G,VS2,63,54,407,4.04,4.06,2.55,2.60959440922522,41.826119999999996,FALSE
0.27,Very Good,E,VS1,63.8,60,407,4.03,4.09,2.59,2.60959440922522,42.690193,FALSE
0.27,Very Good,E,SI1,61.2,57,407,4.2,4.23,2.58,2.60959440922522,45.83628000000001,FALSE
0.3,Ideal,I,VS2,62.3,56,407,4.28,4.29,2.67,2.60959440922522,49.024404,FALSE
0.3,Ideal,I,VS2,62.4,55,407,4.32,4.34,2.7,2.60959440922522,50.62176,FALSE
0.32,Ideal,G,SI2,61.3,56,407,4.44,4.47,2.73,2.60959440922522,54.181764,FALSE
0.3,Ideal,H,SI1,62,58,407,4.25,4.33,2.66,2.60959440922522,48.95065,FALSE
0.3,Ideal,H,SI1,62.9,53,407,4.28,4.31,2.7,2.60959440922522,49.806360000000005,FALSE
0.25,Ideal,G,SI1,62.3,57,407,4.03,4.09,2.53,2.60959440922522,41.701231,FALSE
0.3,Ideal,H,SI2,60,56,408,4.41,4.43,2.65,2.61066016308988,51.771195,FALSE
0.31,Good,G,SI2,63.2,55,408,4.31,4.33,2.73,2.61066016308988,50.94807899999999,FALSE
0.31,Ideal,I,SI1,62.7,56,408,4.3,4.34,2.71,2.61066016308988,50.57402,FALSE
0.31,Very Good,I,SI1,61.4,61,408,4.34,4.39,2.68,2.61066016308988,51.060967999999995,FALSE
0.31,Very Good,G,SI2,63,57,408,4.32,4.35,2.73,2.61066016308988,51.302159999999994,FALSE
0.31,Good,I,SI1,63.5,56,408,4.28,4.32,2.73,2.61066016308988,50.476608000000006,FALSE
0.31,Very Good,G,SI2,61.8,59,408,4.3,4.34,2.67,2.61066016308988,49.82754,FALSE
0.31,Premium,J,VS1,61.8,59,408,4.31,4.33,2.67,2.61066016308988,49.828340999999995,FALSE
0.31,Premium,I,SI1,61.5,59,408,4.35,4.37,2.68,2.61066016308988,50.945460000000004,FALSE
0.31,Very Good,F,SI2,63,58,408,4.34,4.36,2.74,2.61066016308988,51.847376000000004,FALSE
0.31,Very Good,I,SI1,63,57,408,4.32,4.34,2.73,2.61066016308988,51.184224,FALSE
0.27,Very Good,E,VVS2,59.4,64,567,4.16,4.19,2.48,2.7535830588929064,43.22739200000001,FALSE
0.35,Very Good,H,VS2,60.1,56,567,4.61,4.64,2.78,2.7535830588929064,59.465312,FALSE
0.32,Ideal,I,VVS2,62.2,54.5,567,4.38,4.42,2.74,2.7535830588929064,53.04530400000001,FALSE
0.32,Ideal,I,VVS2,62,54.9,567,4.36,4.39,2.71,2.7535830588929064,51.870484,FALSE
0.3,Ideal,H,VVS2,62.5,54,567,4.3,4.3,2.7,2.7535830588929064,49.923,FALSE
0.3,Very Good,I,VS1,61.8,63,567,4.29,4.26,2.64,2.7535830588929064,48.24705599999999,FALSE
0.28,Premium,F,VS2,59.6,61,567,4.28,4.25,2.54,2.7535830588929064,46.202600000000004,FALSE
0.27,Premium,D,VS2,59.6,61,567,4.26,4.23,2.53,2.7535830588929064,45.59009399999999,FALSE
0.4,Good,J,VS1,64,56,567,4.66,4.69,2.99,2.7535830588929064,65.34764600000001,FALSE
0.31,Good,D,VS2,63.6,56,567,4.26,4.32,2.73,2.7535830588929064,50.240736000000005,FALSE
0.33,Good,D,SI1,63.1,55,567,4.38,4.4,2.77,2.7535830588929064,53.38344000000001,FALSE
0.33,Good,D,SI1,63.1,55,567,4.42,4.46,2.8,2.7535830588929064,55.19696,FALSE
0.3,Ideal,F,VS2,60.3,57,568,4.34,4.39,2.63,2.754348335711019,50.108337999999996,FALSE
0.38,Ideal,F,SI2,61.3,55,568,4.67,4.69,2.87,2.754348335711019,62.859601000000005,FALSE
0.38,Ideal,F,SI2,62,55,568,4.67,4.69,2.9,2.754348335711019,63.51667,FALSE
0.39,Ideal,J,SI1,61,56,568,4.71,4.73,2.88,2.754348335711019,64.16150400000001,FALSE
0.31,Ideal,F,SI1,61.2,55,568,4.37,4.4,2.68,2.754348335711019,51.531040000000004,FALSE
0.36,Premium,I,VS1,62,59,568,4.53,4.6,2.83,2.754348335711019,58.971540000000005,FALSE
0.3,Very Good,D,VS2,61,57,568,4.32,4.34,2.64,2.754348335711019,49.496832,FALSE
0.36,Good,H,VS2,63.7,55,568,4.49,4.52,2.87,2.754348335711019,58.246075999999995,FALSE
0.36,Very Good,H,VS2,61,60,568,4.55,4.6,2.79,2.754348335711019,58.39469999999999,FALSE
0.36,Premium,H,VS2,60.9,59,568,4.58,4.62,2.8,2.754348335711019,59.24688,FALSE
0.36,Good,H,VS2,63.5,54,568,4.55,4.59,2.9,2.754348335711019,60.56504999999999,FALSE
0.36,Good,I,VS1,63.3,56,568,4.51,4.56,2.87,2.754348335711019,59.02327199999999,FALSE
0.36,Ideal,H,VS2,62.1,55,568,4.57,4.58,2.84,2.754348335711019,59.442904000000006,FALSE
0.36,Ideal,H,VS2,62.1,55,568,4.57,4.61,2.85,2.754348335711019,60.04294500000001,FALSE
0.3,Good,E,VS1,63.2,57,568,4.26,4.29,2.7,2.754348335711019,49.343579999999996,FALSE
0.36,Very Good,H,VS2,60,62,568,4.58,4.62,2.76,2.754348335711019,58.400496,FALSE
0.36,Very Good,I,VS1,60.9,61,568,4.58,4.61,2.8,2.754348335711019,59.11864,FALSE
0.36,Very Good,I,VS1,60.3,60,568,4.58,4.64,2.78,2.754348335711019,59.078335999999986,FALSE
0.36,Ideal,I,VS1,62.1,57,568,4.54,4.58,2.83,2.754348335711019,58.844756,FALSE
0.26,Very Good,E,VVS2,60.5,55,569,4.1,4.16,2.5,2.7551122663950713,42.63999999999999,FALSE
0.35,Ideal,J,IF,61.8,55,569,4.54,4.56,2.81,2.7551122663950713,58.17374399999999,FALSE
0.35,Ideal,J,IF,61.8,53,569,4.58,4.61,2.84,2.7551122663950713,59.963192,FALSE
0.3,Ideal,F,VS2,62.3,58,569,4.26,4.23,2.64,2.7551122663950713,47.572272000000005,FALSE
0.41,Good,G,SI2,63.7,55,570,4.7,4.75,3.01,2.7558748556724915,67.19824999999999,FALSE
0.3,Good,F,VS1,63.7,56,570,4.26,4.28,2.72,2.7558748556724915,49.593216000000005,FALSE
0.3,Premium,E,VS2,61.7,60,570,4.28,4.31,2.65,2.7558748556724915,48.88402,FALSE
0.3,Ideal,F,VS1,61.7,56,570,4.32,4.34,2.67,2.7558748556724915,50.059295999999996,FALSE
0.3,Ideal,F,VS1,61,56,570,4.35,4.37,2.66,2.7558748556724915,50.56527,FALSE
0.3,Premium,F,VS1,61,58,570,4.33,4.36,2.65,2.7558748556724915,50.02882,FALSE
0.3,Very Good,F,VS1,61,60,570,4.3,4.22,2.6,2.7558748556724915,47.179599999999994,FALSE
0.23,Premium,F,VVS2,61.3,59,571,3.99,3.94,2.43,2.756636108245848,38.201058,FALSE
0.36,Very Good,I,VVS2,59.7,55,571,4.65,4.69,2.79,2.756636108245848,60.845715000000006,FALSE
0.24,Very Good,E,SI1,59.9,58,571,4.06,4.1,2.44,2.756636108245848,40.61623999999999,FALSE
0.35,Ideal,H,VS2,61.2,56,571,4.54,4.55,2.78,2.756636108245848,57.42646,FALSE
0.35,Ideal,H,VS2,61.7,56,571,4.55,4.59,2.82,2.756636108245848,58.89428999999999,FALSE
0.35,Ideal,H,VS2,61.2,56,571,4.53,4.56,2.78,2.756636108245848,57.425903999999996,FALSE
0.35,Ideal,I,VS1,62.1,54,571,4.54,4.57,2.83,2.756636108245848,58.716274000000006,FALSE
0.36,Ideal,G,SI1,61.5,54,571,4.6,4.63,2.84,2.756636108245848,60.48631999999999,FALSE
0.36,Ideal,G,SI1,61.1,55,571,4.58,4.62,2.81,2.756636108245848,59.458476000000005,FALSE
0.36,Ideal,G,SI1,61.4,55,571,4.61,4.64,2.84,2.756636108245848,60.748735999999994,FALSE
0.32,Ideal,G,SI1,62.6,55,571,4.41,4.38,2.75,2.756636108245848,53.118449999999996,FALSE
0.32,Good,D,SI2,64.1,54,571,4.37,4.34,2.79,2.756636108245848,52.914582,FALSE
0.34,Very Good,E,SI2,63.1,56,571,4.51,4.46,2.83,2.756636108245848,56.924318,FALSE
0.31,Premium,D,SI1,62,58,571,4.3,4.35,2.68,2.756636108245848,50.1294,FALSE
0.31,Ideal,D,SI1,62.3,54,571,4.33,4.37,2.71,2.756636108245848,51.278891,FALSE
0.31,Premium,D,SI1,61.4,58,571,4.33,4.36,2.67,2.756636108245848,50.406396,FALSE
0.31,Ideal,D,SI1,61.9,57,571,4.33,4.36,2.69,2.756636108245848,50.783972000000006,FALSE
0.31,Ideal,D,SI1,62.7,56,571,4.32,4.36,2.72,2.756636108245848,51.23174400000001,FALSE
0.31,Ideal,D,SI1,62,55,571,4.36,4.38,2.71,2.756636108245848,51.752328000000006,FALSE
0.31,Ideal,I,VVS1,61.4,54,571,4.38,4.41,2.7,2.756636108245848,52.152660000000004,FALSE
0.31,Good,D,SI1,63.5,56,571,4.29,4.31,2.73,2.756636108245848,50.477427,FALSE
0.31,Ideal,D,SI1,61.8,57,571,4.32,4.36,2.68,2.756636108245848,50.47833600000001,FALSE
0.31,Ideal,D,SI1,61.7,57,571,4.34,4.38,2.69,2.756636108245848,51.134748,FALSE
0.31,Good,D,SI1,63.1,57,571,4.3,4.32,2.72,2.756636108245848,50.526720000000005,FALSE
0.31,Ideal,D,SI1,61.4,55,571,4.35,4.38,2.68,2.756636108245848,51.062039999999996,FALSE
0.31,Good,D,SI1,63.4,58,571,4.32,4.35,2.75,2.756636108245848,51.678,FALSE
0.31,Very Good,D,SI1,61.1,57,571,4.35,4.36,2.66,2.756636108245848,50.449560000000005,FALSE
0.31,Very Good,D,SI1,62.1,58,571,4.3,4.33,2.68,2.756636108245848,49.898920000000004,FALSE
0.31,Ideal,D,SI1,62.3,55,571,4.33,4.37,2.71,2.756636108245848,51.278891,FALSE
0.31,Very Good,D,SI1,62.9,57,571,4.27,4.32,2.7,2.756636108245848,49.80528,FALSE
0.31,Ideal,I,VVS1,62,54,571,4.34,4.37,2.7,2.756636108245848,51.207660000000004,FALSE
0.31,Premium,D,SI1,61.2,60,571,4.35,4.41,2.68,2.756636108245848,51.41178,FALSE
0.31,Good,D,SI1,63.5,56,571,4.29,4.31,2.73,2.756636108245848,50.477427,FALSE
0.31,Very Good,D,SI1,60,61,571,4.41,4.43,2.65,2.756636108245848,51.771195,FALSE
0.31,Ideal,D,SI1,61,57,571,4.38,4.41,2.68,2.756636108245848,51.766344000000004,FALSE
0.31,Ideal,D,SI1,62.6,57,571,4.3,4.33,2.7,2.756636108245848,50.271300000000004,FALSE
0.31,Very Good,D,SI1,62.9,56,571,4.31,4.34,2.72,2.756636108245848,50.878688,FALSE
0.31,Very Good,I,VVS1,62.8,55,571,4.33,4.36,2.73,2.756636108245848,51.539124,FALSE
0.31,Ideal,D,SI1,62.6,56,571,4.33,4.36,2.72,2.756636108245848,51.350336000000006,FALSE
0.31,Premium,D,SI1,61.4,58,571,4.34,4.39,2.68,2.756636108245848,51.060967999999995,FALSE
0.31,Good,D,SI1,63.5,58,571,4.27,4.3,2.72,2.756636108245848,49.941919999999996,FALSE
0.31,Very Good,D,SI1,63,54,571,4.32,4.35,2.73,2.756636108245848,51.302159999999994,FALSE
0.31,Good,D,SI1,63.7,54,571,4.31,4.35,2.76,2.756636108245848,51.745859999999986,FALSE
0.31,Ideal,D,SI1,61.8,56,571,4.34,4.37,2.69,2.756636108245848,51.018002,FALSE
0.31,Very Good,D,SI1,60.2,56,571,4.37,4.4,2.64,2.756636108245848,50.76192,FALSE
0.31,Ideal,D,SI1,61.2,55,571,4.37,4.49,2.71,2.756636108245848,53.173723,FALSE
0.31,Ideal,D,SI1,60.8,56,571,4.32,4.37,2.64,2.756636108245848,49.83897600000001,FALSE
0.31,Premium,I,VVS1,61,58,571,4.33,4.39,2.66,2.756636108245848,50.563142,FALSE
0.31,Good,I,VVS1,63.1,59,571,4.25,4.31,2.7,2.756636108245848,49.45725,FALSE
0.31,Good,D,SI1,63.9,54,571,4.27,4.3,2.74,2.756636108245848,50.30914,FALSE
0.31,Ideal,D,SI1,62.6,57,571,4.3,4.32,2.7,2.756636108245848,50.15520000000001,FALSE
0.31,Ideal,I,VVS1,62.1,56,571,4.35,4.38,2.71,2.756636108245848,51.63362999999999,FALSE
0.31,Very Good,I,VVS1,62.2,60,571,4.3,4.32,2.68,2.756636108245848,49.783680000000004,FALSE
0.31,Premium,D,SI1,60.9,60,571,4.38,4.39,2.67,2.756636108245848,51.339293999999995,FALSE
0.31,Good,D,SI1,63.5,55,571,4.27,4.3,2.72,2.756636108245848,49.941919999999996,FALSE
0.31,Ideal,D,SI1,62.4,53,571,4.33,4.35,2.71,2.756636108245848,51.044205,FALSE
0.28,Very Good,E,VVS2,64,54,572,4.11,4.17,2.65,2.7573960287930244,45.417555,FALSE
0.28,Very Good,E,VVS2,60.1,62,572,4.25,4.27,2.56,2.7573960287930244,46.45759999999999,FALSE
0.28,Very Good,F,VVS1,58.9,62,572,4.27,4.32,2.53,2.7573960287930244,46.669391999999995,FALSE
0.24,Ideal,F,VS1,62.7,54,572,3.99,4.02,2.51,2.7573960287930244,40.25989799999999,FALSE
0.24,Ideal,F,VS1,61.8,54,572,3.99,4.03,2.48,2.7573960287930244,39.87765600000001,FALSE
0.33,Premium,I,SI1,62.8,58,572,4.43,4.39,2.77,2.7573960287930244,53.87012899999999,FALSE
0.33,Ideal,I,SI1,62.7,56,572,4.44,4.4,2.77,2.7573960287930244,54.11472000000001,FALSE
0.33,Ideal,I,SI1,61.5,57,572,4.49,4.46,2.75,2.7573960287930244,55.06985,FALSE
0.33,Premium,I,SI1,61.4,58,572,4.5,4.46,2.75,2.7573960287930244,55.1925,FALSE
0.33,Premium,I,SI1,61.3,59,572,4.51,4.46,2.75,2.7573960287930244,55.315149999999996,FALSE
0.33,Very Good,I,SI1,63.2,58,572,4.38,4.36,2.76,2.7573960287930244,52.707168,FALSE
0.33,Good,I,SI1,63.6,57,572,4.42,4.39,2.8,2.7573960287930244,54.33063999999999,FALSE
0.42,Very Good,G,SI2,59.5,61,573,4.85,4.9,2.9,2.75815462196739,68.9185,FALSE
0.34,Ideal,G,VS2,61.6,56,573,4.48,4.51,2.77,2.75815462196739,55.967296000000005,FALSE
0.3,Ideal,F,VS2,61.6,56,573,4.3,4.33,2.66,2.75815462196739,49.526540000000004,FALSE
0.3,Ideal,F,VS2,61.9,56,573,4.32,4.34,2.68,2.75815462196739,50.246784,FALSE
0.3,Ideal,F,VS2,62.2,55,573,4.3,4.32,2.68,2.75815462196739,49.783680000000004,FALSE
0.3,Ideal,F,VS2,62.5,54,573,4.29,4.32,2.69,2.75815462196739,49.853232000000006,FALSE
0.3,Ideal,F,VS2,62.3,55,573,4.3,4.34,2.69,2.75815462196739,50.200779999999995,FALSE
0.3,Ideal,F,VS2,61.1,56,573,4.36,4.38,2.67,2.75815462196739,50.988456000000006,FALSE
0.3,Ideal,F,VS2,61.9,54,573,4.29,4.33,2.67,2.75815462196739,49.597119,FALSE
0.3,Ideal,F,VS2,61.7,58,573,4.28,4.31,2.65,2.75815462196739,48.88402,FALSE
0.3,Ideal,F,VS2,60.5,58,573,4.3,4.36,2.62,2.75815462196739,49.11976000000001,FALSE
0.33,Ideal,I,VS1,61.7,55,573,4.44,4.47,2.75,2.75815462196739,54.578700000000005,FALSE
0.4,Ideal,G,SI2,62.6,54,573,4.73,4.76,2.97,2.75815462196739,66.86895600000001,FALSE
0.4,Ideal,G,SI2,62.4,56,573,4.71,4.75,2.95,2.75815462196739,65.998875,FALSE
0.4,Ideal,G,SI2,62.1,53,573,4.75,4.78,2.96,2.75815462196739,67.2068,FALSE
0.4,Ideal,I,SI1,61.8,55,573,4.74,4.78,2.94,2.75815462196739,66.61216800000001,FALSE
0.31,Ideal,H,SI1,61.4,55,573,4.44,4.36,2.7,2.75815462196739,52.26768000000001,FALSE
0.31,Premium,H,SI1,59,57,573,4.44,4.4,2.61,2.75815462196739,50.98896000000001,FALSE
0.31,Premium,H,SI1,62.3,55,573,4.36,4.34,2.71,2.75815462196739,51.279703999999995,FALSE
0.31,Premium,H,SI1,61.1,55,573,4.39,4.35,2.67,2.75815462196739,50.98765499999999,FALSE
0.31,Good,H,SI1,63.6,57,573,4.33,4.32,2.75,2.75815462196739,51.440400000000004,FALSE
0.31,Premium,H,SI1,62.4,60,573,4.34,4.32,2.7,2.75815462196739,50.62176,FALSE
0.31,Premium,H,SI1,61.1,57,573,4.35,4.32,2.65,2.75815462196739,49.79879999999999,FALSE
0.31,Ideal,H,SI1,62.7,56,573,4.38,4.33,2.73,2.75815462196739,51.775541999999994,FALSE
0.31,Premium,H,SI1,60.5,60,573,4.4,4.33,2.64,2.75815462196739,50.29728000000001,FALSE
0.31,Very Good,H,SI1,63.1,57,573,4.34,4.31,2.73,2.75815462196739,51.06574199999999,FALSE
0.3,Ideal,D,SI2,60.2,56,574,4.4,4.37,2.64,2.7589118923979736,50.76192,FALSE
0.31,Ideal,G,VS2,61.4,57,574,4.35,4.38,2.68,2.7589118923979736,51.062039999999996,FALSE
0.31,Ideal,G,VS2,61.4,56,574,4.34,4.37,2.67,2.7589118923979736,50.638686,FALSE
0.34,Premium,F,SI2,60,58,574,4.58,4.55,2.74,2.7589118923979736,57.09886,FALSE
0.34,Premium,F,SI2,63,58,574,4.47,4.45,2.81,2.7589118923979736,55.895115000000004,FALSE
0.3,Premium,G,SI1,62.6,57,574,4.34,4.25,2.69,2.7589118923979736,49.61705,FALSE
0.3,Good,G,SI1,63.8,56,574,4.3,4.26,2.73,2.7589118923979736,50.00813999999999,FALSE
0.3,Premium,G,SI1,59.8,57,574,4.37,4.32,2.6,2.7589118923979736,49.08384000000001,FALSE
0.3,Premium,G,SI1,59.7,60,574,4.39,4.35,2.61,2.7589118923979736,49.841864999999984,FALSE
0.3,Very Good,D,SI2,63.2,57,574,4.24,4.21,2.67,2.7589118923979736,47.660568,FALSE
0.3,Ideal,D,SI2,63,55,574,4.26,4.25,2.68,2.7589118923979736,48.52140000000001,FALSE
0.3,Premium,D,SI2,61.8,58,574,4.32,4.29,2.66,2.7589118923979736,49.29724800000001,FALSE
0.3,Premium,D,SI2,61.2,60,574,4.31,4.28,2.63,2.7589118923979736,48.515083999999995,FALSE
0.34,Premium,J,VS1,61.7,58,574,4.47,4.41,2.74,2.7589118923979736,54.012798,FALSE
0.34,Premium,I,SI1,61.3,61,574,4.49,4.45,2.74,2.7589118923979736,54.74657000000001,FALSE
0.34,Premium,I,SI1,61.8,57,574,4.51,4.46,2.77,2.7589118923979736,55.717442,FALSE
0.34,Premium,I,SI1,60.2,59,574,4.55,4.52,2.73,2.7589118923979736,56.145179999999996,FALSE
0.34,Premium,I,SI1,59.2,61,574,4.58,4.57,2.71,2.7589118923979736,56.721926,FALSE
0.34,Premium,I,SI1,62.7,58,574,4.43,4.4,2.77,2.7589118923979736,53.99284,FALSE
0.34,Premium,G,SI2,62.8,59,574,4.47,4.45,2.8,2.7589118923979736,55.6962,FALSE
0.34,Very Good,F,SI2,63.5,56,574,4.48,4.44,2.83,2.7589118923979736,56.292096000000015,FALSE
0.34,Premium,F,SI2,60,62,574,4.55,4.51,2.72,2.7589118923979736,55.81576,FALSE
0.34,Ideal,F,SI2,60.1,56,574,4.55,4.54,2.73,2.7589118923979736,56.39361,FALSE
0.3,Premium,G,SI1,58.8,60,574,4.39,4.35,2.57,2.7589118923979736,49.07800499999998,FALSE
0.3,Premium,G,SI1,60.1,62,574,4.37,4.35,2.62,2.7589118923979736,49.80489,FALSE
0.3,Ideal,G,SI1,62.8,56,574,4.32,4.28,2.7,2.7589118923979736,49.921920000000014,FALSE
0.3,Very Good,G,SI1,59.5,63,574,4.32,4.29,2.56,2.7589118923979736,47.443968000000005,FALSE
0.3,Premium,D,SI2,60.9,58,574,4.32,4.29,2.62,2.7589118923979736,48.55593600000001,FALSE
0.3,Ideal,D,SI2,61.1,55,574,4.35,4.32,2.65,2.7589118923979736,49.79879999999999,FALSE
0.3,Premium,D,SI2,60.2,60,574,4.35,4.32,2.61,2.7589118923979736,49.04711999999999,FALSE
0.3,Ideal,D,SI2,62.1,57,574,4.33,4.3,2.68,2.7589118923979736,49.898920000000004,FALSE
0.3,Premium,D,SI2,62.4,58,574,4.31,4.28,2.68,2.7589118923979736,49.437424,FALSE
0.3,Premium,D,SI2,61.4,59,574,4.31,4.26,2.63,2.7589118923979736,48.288377999999994,FALSE
0.3,Very Good,D,SI2,63.4,56,574,4.29,4.26,2.71,2.7589118923979736,49.52633399999999,FALSE
0.3,Premium,D,SI2,62.9,58,574,4.29,4.26,2.69,2.7589118923979736,49.16082599999999,FALSE
0.3,Premium,D,SI2,62.4,59,574,4.28,4.25,2.66,2.7589118923979736,48.385400000000004,FALSE
0.3,Premium,D,SI2,62.2,59,574,4.3,4.25,2.66,2.7589118923979736,48.6115,FALSE
0.3,Premium,D,SI2,61,61,574,4.31,4.25,2.61,2.7589118923979736,47.808674999999994,FALSE
0.3,Premium,D,SI2,61.2,57,574,4.33,4.3,2.64,2.7589118923979736,49.154160000000005,FALSE
0.25,Very Good,F,VVS2,59,58,575,4.1,4.14,2.43,2.7596678446896306,41.24681999999999,FALSE
0.25,Very Good,F,VVS2,59.4,57,575,4.1,4.12,2.44,2.7596678446896306,41.21648,FALSE
0.25,Very Good,F,VVS2,61.8,58,575,4.05,4.07,2.51,2.7596678446896306,41.37358499999999,FALSE
0.25,Very Good,F,VVS2,61,58,575,4.02,4.05,2.46,2.7596678446896306,40.05126,FALSE
0.25,Very Good,F,VVS2,63.2,57,575,3.99,4.01,2.53,2.7596678446896306,40.479746999999996,FALSE
0.27,Very Good,E,VVS2,58.6,61,575,4.27,4.3,2.51,2.7596678446896306,46.08610999999999,FALSE
0.25,Very Good,E,VVS2,60.2,59,575,4.07,4.14,2.47,2.7596678446896306,41.619006,FALSE
0.25,Very Good,E,VVS2,62.7,59,575,4.01,4.03,2.52,2.7596678446896306,40.723956,FALSE
0.27,Very Good,E,VVS2,61.9,58,575,4.1,4.14,2.55,2.7596678446896306,43.28369999999999,FALSE
0.25,Very Good,E,VVS2,59.8,59,575,4.07,4.09,2.44,2.7596678446896306,40.616972,FALSE
0.25,Very Good,E,VVS2,62.1,58,575,4.03,4.06,2.51,2.7596678446896306,41.06811799999999,FALSE
0.25,Very Good,E,VVS2,63,57,575,4,4.06,2.54,2.7596678446896306,41.249599999999994,FALSE
0.25,Very Good,E,VVS2,60.9,59,575,4.03,4.11,2.48,2.7596678446896306,41.076984,FALSE
0.25,Very Good,E,VVS2,61.9,59,575,3.99,4.02,2.48,2.7596678446896306,39.778704,FALSE
0.25,Very Good,E,VVS2,63.4,58,575,3.97,4.01,2.53,2.7596678446896306,40.276841,FALSE
0.25,Very Good,E,VVS2,60.5,59,575,4.06,4.1,2.47,2.7596678446896306,41.11562,FALSE
0.25,Very Good,D,VVS2,58.8,59,575,4.11,4.16,2.43,2.7596678446896306,41.54716800000001,FALSE
0.25,Very Good,E,VVS1,60.7,58,575,4.07,4.1,2.48,2.7596678446896306,41.38376,FALSE
0.25,Very Good,E,VVS1,60,56,575,4.1,4.14,2.47,2.7596678446896306,41.925779999999996,FALSE
0.25,Very Good,E,VVS1,60.2,59,575,4.11,4.13,2.48,2.7596678446896306,42.096264,FALSE
0.33,Very Good,I,VS1,59.9,62,575,4.48,4.57,2.71,2.7596678446896306,55.48345600000001,FALSE
0.3,Very Good,E,VS2,62.1,62,575,4.21,4.26,2.63,2.7596678446896306,47.167998,FALSE
0.25,Ideal,F,VVS1,60.9,57,575,4.06,4.09,2.48,2.7596678446896306,41.181391999999995,FALSE
0.25,Good,E,VVS1,61.3,61,575,4.04,4.08,2.49,2.7596678446896306,41.043168,FALSE
0.37,Good,F,SI1,63.7,55,575,4.55,4.59,2.91,2.7596678446896306,60.773895,FALSE
0.32,Very Good,G,VS2,61.9,56,576,4.36,4.39,2.71,2.760422483423212,51.870484,FALSE
0.32,Ideal,E,SI2,62,55,576,4.41,4.36,2.72,2.760422483423212,52.29907200000001,FALSE
0.32,Premium,E,SI2,59.7,60,576,4.45,4.43,2.65,2.760422483423212,52.240775,FALSE
0.32,Ideal,E,SI2,62.7,57,576,4.37,4.34,2.73,2.760422483423212,51.776634,FALSE
0.32,Ideal,I,VS2,60.3,56,576,4.45,4.44,2.68,2.760422483423212,52.95144000000001,FALSE
0.32,Ideal,I,VS2,61.5,56,576,4.41,4.4,2.71,2.760422483423212,52.58484000000001,FALSE
0.32,Premium,I,VS2,62.6,58,576,4.42,4.37,2.75,2.760422483423212,53.11735,FALSE
0.32,Ideal,I,VS2,62.5,55,576,4.39,4.38,2.74,2.760422483423212,52.685268,FALSE
0.32,Ideal,I,VS2,61.3,56,576,4.43,4.38,2.7,2.760422483423212,52.389179999999996,FALSE
0.32,Premium,I,VS2,61.1,57,576,4.42,4.39,2.69,2.760422483423212,52.19622199999999,FALSE
0.32,Ideal,I,VS2,62,57,576,4.41,4.36,2.72,2.760422483423212,52.29907200000001,FALSE
0.32,Ideal,I,VS2,61.6,56,576,4.39,4.37,2.7,2.760422483423212,51.797610000000006,FALSE
0.32,Ideal,I,VS2,62.5,55,576,4.4,4.37,2.74,2.760422483423212,52.684720000000006,FALSE
0.32,Ideal,I,VS2,62.9,57,576,4.4,4.37,2.76,2.760422483423212,53.06928,FALSE
0.32,Premium,I,VS2,62.2,59,576,4.37,4.35,2.71,2.760422483423212,51.515744999999995,FALSE
